id,wd_id,wp_id,slug,name,occupation,prob_ratio,gender,twitter,alive,l,hpi_raw,bplace_name,bplace_lat,bplace_lon,bplace_geonameid,bplace_country,birthdate,birthyear,dplace_name,dplace_lat,dplace_lon,dplace_geonameid,dplace_country,deathdate,deathyear,bplace_geacron_name,dplace_geacron_name,is_group,l_,age,non_en_page_views,coefficient_of_variation,hpi
44307,Q41568,44307,Michel_de_Montaigne,Michel de Montaigne,PHILOSOPHER,0,M,,FALSE,87,29.8492464,Château de Montaigne,44.87833333,0.03,9208520,France,1533-02-28,1533,Saint-Michel-de-Montaigne,44.875,0.0308,15578132,France,1592-09-13,1592,chateau-de-montaigne,saint-michel-de-montaigne,FALSE,12.67309404,59,294610,3.408243833,83.657595
15919,Q180914,15919,John_Wilkes_Booth,John Wilkes Booth,EXTREMIST,0,M,,FALSE,57,29.84619596,"Bel Air, Harford County, Maryland",39.53666667,-76.34833333,116444,United States,1838-05-10,1838,"Port Royal, Virginia",38.16972222,-77.19083333,137533,United States,1865-04-26,1865,bel-air-harford-county-maryland,port-royal-virginia,FALSE,19.78050704,27,279622,1.688670774,83.649046
4242,Q165983,4242,Bayezid_II,Bayezid II,POLITICIAN,0,M,,FALSE,72,29.84434529,Didymoteicho,41.35,26.5,1671114,Greece,1447-12-03,1447,Havsa,41.54916667,26.82166667,4104624,Türkiye,1512-05-26,1512,didymoteicho,havsa,FALSE,9.962787284,65,692879,3.449411074,83.643859
396514,Q153194,396514,Edward_Victor_Appleton,Edward Victor Appleton,PHYSICIST,0,M,,FALSE,81,29.84352057,Bradford,53.8,-1.75,23861381,United Kingdom,1892-09-06,1892,Edinburgh,55.95333333,-3.18916667,9602,United Kingdom,1965-04-21,1965,bradford,edinburgh,FALSE,56.26400367,73,12511,0.9680151171,83.641548
24956001,Q38757,24956001,Bertolt_Brecht,Bertolt Brecht,WRITER,0,M,,FALSE,107,29.84346513,Augsburg,48.36888889,10.89777778,37787,Germany,1898-02-10,1898,East Berlin,52.51861111,13.40444444,9483,Germany,1956-08-14,1956,augsburg,east-berlin,FALSE,12.57203115,58,601705,3.923588418,83.641392
402587,Q112128,402587,Husayn_ibn_Ali,Husayn ibn Ali,RELIGIOUS FIGURE,0,M,,FALSE,85,29.83769622,Medina,24.47,39.61,36636,Saudi Arabia,0626-01-08,626,Karbala,32.61666667,44.03333333,210957,Iraq,0680-10-10,680,medina,karbala,FALSE,9.467758534,54,643957,4.061977981,83.625224
4241,Q128358,4241,Bayezid_I,Bayezid I,POLITICIAN,0,M,,FALSE,77,29.83612595,Edirne,41.67694444,26.55555556,216887,Türkiye,1354-03-08,1354,Akşehir,38.3575,31.41638889,3052201,Türkiye,1403-03-08,1403,edirne,aksehir,FALSE,11.29404573,49,488501,3.603930868,83.620823
45400,Q128019,45400,Pope_Pius_VI,Pope Pius VI,RELIGIOUS FIGURE,0,M,,FALSE,78,29.83605821,Cesena,44.13888889,12.24444444,183898,Italy,1717-12-25,1717,"Valence, Drôme",44.9333,4.8917,65126916,France,1799-08-29,1799,cesena,valence-drome,FALSE,12.96836555,82,412114,2.90035734,83.620633
15852,Q1203,15852,John_Lennon,John Lennon,MUSICIAN,0,M,johnlennon,FALSE,138,29.83119557,Liverpool,53.4094,-2.9785,18081,United Kingdom,1940-10-09,1940,New York City,40.71277778,-74.00611111,645042,United States,1980-12-08,1980,liverpool,new-york-city,FALSE,7.958948804,40,1888968,6.222316975,83.607005
3418303,Q11613,3418303,Harry_S._Truman,Harry S. Truman,POLITICIAN,0,M,,FALSE,154,29.83084823,"Lamar, Missouri",37.49777778,-94.27916667,122511,United States,1884-05-08,1884,"Kansas City, Missouri",39.09972222,-94.57833333,17454,United States,1972-12-26,1972,lamar-missouri,kansas-city-missouri,FALSE,7.960461464,88,1161389,6.868418377,83.606031
376619,Q39259,376619,Recep_Tayyip_Erdoğan,Recep Tayyip Erdoğan,POLITICIAN,0,M,rt_erdogan,TRUE,145,29.82872078,Güneysu,40.97805556,40.61361111,4050118,Türkiye,1954-02-26,1954,,,,,,,,guneysu,,FALSE,11.91324823,71,2135335,4.973165336,83.600069
49613,Q52937,49613,"Christina,_Queen_of_Sweden","Christina, Queen of Sweden",POLITICIAN,0,F,,FALSE,67,29.82823665,Tre Kronor (castle),59.32666667,18.07166667,2648322,Sweden,1626-12-18,1626,Rome,41.89333333,12.48277778,25458,Italy,1689-04-19,1689,tre-kronor-castle,rome,FALSE,16.00324306,63,233766,2.245503424,83.598712
51825,Q50414566,51825,Sun_Tzu,Sun Tzu,PHILOSOPHER,0,F,,FALSE,110,29.82762872,Qi (state),36.865,118.34,362472,China,,-544,Suzhou,31.3,120.6194444,292011,China,,-496,qi-state,suzhou,FALSE,11.28012536,48,319386,4.837821661,83.597008
9553,Q83375,9553,Empedocles,Empedocles,PHILOSOPHER,0,M,,FALSE,83,29.82718384,Sicily,37.5,14,27619,Italy,,-490,Mount Etna,37.755,14.995,169351,Italy,,-430,sicily,mount-etna,FALSE,15.60279899,60,188404,3.110035174,83.595761
64384,Q43270,64384,Pieter_Bruegel_the_Elder,Pieter Bruegel the Elder,PAINTER,0,M,,FALSE,83,29.8218867,Breda,51.58888889,4.77583333,1098285,Netherlands,,1525,Brussels,50.84666667,4.3525,3708,Belgium,1569-09-09,1569,breda,brussels,FALSE,12.87272257,44,304767,3.442543437,83.580915
152680,Q4457,152680,Franz_Beckenbauer,Franz Beckenbauer,SOCCER PLAYER,0,M,beckenbauer,FALSE,97,29.808912,Munich,48.1375,11.575,19058,Germany,1945-09-11,1945,Salzburg,47.8,13.045,40335,Austria,2024-01-07,2024,munich,salzburg,FALSE,12.19110975,79,937103,3.502357929,83.544551
7639348,Q204843,7639348,Theodora_(6th_century),Theodora,COMPANION,0,F,,FALSE,58,29.80840293,Cyprus,35,33,5593,Cyprus,0500-01-01,500,Constantinople,41.0125,28.98,5646,Türkiye,0548-06-28,548,cyprus,constantinople,FALSE,17.76036607,48,178900,1.903884357,83.543125
12635,Q160538,12635,Gian_Lorenzo_Bernini,Gian Lorenzo Bernini,ARCHITECT,0,M,,FALSE,76,29.80735477,Naples,40.83333333,14.25,55880,Italy,1598-12-07,1598,Papal States,41.9,12.4875,59534,Italy,1680-11-28,1680,naples,papal-states,FALSE,13.12776436,82,348063,3.104198751,83.540187
44112,Q41284,44112,John_Dalton,John Dalton,CHEMIST,0,M,,FALSE,103,29.80420159,"Eaglesfield, Cumbria",54.64,-3.403,20611240,United Kingdom,1766-09-06,1766,Manchester,53.479,-2.2452,20206,United Kingdom,1844-07-27,1844,eaglesfield-cumbria,manchester,FALSE,14.6601057,78,265825,3.79814892,83.53135
19986,Q96261,19986,Murad_I,Murad I,POLITICIAN,0,M,,FALSE,74,29.80355308,Bursa,40.18333333,29.05,3450,Türkiye,1326-06-29,1326,Kosovo field,42.7175,21.085,44862641,,1389-06-28,1389,bursa,kosovo-field,FALSE,11.8194442,63,415445,3.202932315,83.529532
27636,Q9372,27636,Sima_Qian,Sima Qian,HISTORIAN,0,M,,FALSE,118,29.80158561,Hancheng,35.46666667,110.4333333,6729732,China,0145-01-01 BC,-145,,,,,,0086-01-01 BC,-86,hancheng,,FALSE,12.73958144,59,174695,3.986446573,83.524018
76370,Q46096,76370,Felix_Mendelssohn,Felix Mendelssohn,COMPOSER,0,M,,FALSE,103,29.79816025,Hamburg,53.55,10,13467,Germany,1809-02-03,1809,Leipzig,51.34,12.375,17955,Germany,1847-11-04,1847,hamburg,leipzig,FALSE,12.83449255,38,393020,3.798589481,83.514418
24517,Q41523,24517,Plutarch,Plutarch,PHILOSOPHER,0,M,,FALSE,99,29.79756655,Chaeronea,38.495,22.8475,169187,Greece,,46,Delphi,38.4823,22.5013,7951,Greece,,127,chaeronea,delphi,FALSE,11.63489146,81,319455,4.297158229,83.512754
33130,Q40904,33130,Werner_Heisenberg,Werner Heisenberg,PHYSICIST,0,M,,FALSE,113,29.79348968,Würzburg,49.78333333,9.93333333,30876585,Germany,1901-12-05,1901,Munich,48.1375,11.575,19058,Germany,1976-02-01,1976,wurzburg,munich,FALSE,10.82462472,75,788408,4.39207739,83.501328
85667,Q151305,85667,Christian_IX_of_Denmark,Christian IX of Denmark,POLITICIAN,0,M,,FALSE,62,29.79296261,Gottorf Castle,54.51166667,9.54138889,1781303,Germany,1818-04-08,1818,Amalienborg,55.68402778,12.59333333,1056476,Denmark,1906-01-29,1906,gottorf-castle,amalienborg,FALSE,19.91591287,88,221004,1.816703922,83.499851
1168,Q42458,1168,Anaximander,Anaximander,PHILOSOPHER,0,M,,FALSE,87,29.78675646,Miletus,37.53027778,27.27833333,70997,Türkiye,0610-01-01 BC,-610,Miletus,37.53027778,27.27833333,70997,Türkiye,,-546,miletus,miletus,FALSE,14.01010941,64,221547,3.373329705,83.482457
50960,Q131725,50960,Joan_Baez,Joan Baez,SINGER,0,F,joancbaez,TRUE,80,29.78564671,Staten Island,40.57194444,-74.14694444,127062,United States,1941-01-09,1941,,,,,,,,staten-island,,FALSE,11.40081356,84,1313791,3.096777684,83.479347
9514,Q80621,9514,Edvard_Grieg,Edvard Grieg,COMPOSER,0,M,,FALSE,98,29.78447071,Bergen,60.38944444,5.33,56494,Norway,1843-06-15,1843,Bergen,60.38944444,5.33,56494,Norway,1907-09-04,1907,bergen,bergen,FALSE,15.38244558,64,298129,3.357165602,83.476051
24002071,Q44519,24002071,Selma_Lagerlöf,Selma Lagerlöf,WRITER,0,F,,FALSE,115,29.78402538,Mårbacka,59.78111111,13.23361111,26543783,Sweden,1858-11-20,1858,Mårbacka,59.78111111,13.23361111,26543783,Sweden,1940-03-16,1940,marbacka,marbacka,FALSE,15.69390493,82,234770,3.56298062,83.474802
13722,Q37193,13722,Robert_Koch,Robert Koch,PHYSICIAN,0,M,,FALSE,114,29.78229747,Clausthal-Zellerfeld,51.805,10.33555556,157636,Germany,1843-12-11,1843,Baden-Baden,48.76277778,8.24083333,88156,Germany,1910-05-27,1910,clausthal-zellerfeld,baden-baden,FALSE,14.86097819,67,268908,3.832813267,83.46996
5052533,Q7241,5052533,Rabindranath_Tagore,Rabindranath Tagore,WRITER,0,M,,FALSE,164,29.78168298,Kolkata,22.5675,88.37,47905,India,1861-05-07,1861,Kolkata,22.5675,88.37,47905,India,1941-08-07,1941,kolkata,kolkata,FALSE,8.868215139,80,690939,6.736764782,83.468237
30027,Q36620,30027,Tycho_Brahe,Tycho Brahe,ASTRONOMER,0,M,,FALSE,105,29.77959061,Lund,55.70388889,13.195,1019389,Sweden,1546-12-14,1546,Prague,50.0875,14.42138889,23844,Czechia,1601-10-24,1601,lund,prague,FALSE,13.09468545,55,228665,4.326233324,83.462373
7576966,Q75655,7576966,Pierre_de_Fermat,Pierre de Fermat,MATHEMATICIAN,0,M,,FALSE,97,29.77603986,Beaumont-de-Lomagne,43.8839,0.9892,14659613,France,1601-08-17,1601,Castres,43.6,2.25,894251,France,1665-01-12,1665,beaumont-de-lomagne,castres,FALSE,16.33113852,64,141226,3.259605896,83.452422
12776,Q179277,12776,Giovanni_Pierluigi_da_Palestrina,Giovanni Pierluigi da Palestrina,COMPOSER,0,M,,FALSE,102,29.77403651,Nice,43.7034,7.2663,47088,France,,1520,Rome,41.89333333,12.48277778,25458,Italy,1594-02-02,1594,nice,rome,FALSE,15.92810637,74,125295,3.4328746,83.446807
20312,Q55400,20312,Hayao_Miyazaki,Hayao Miyazaki,FILM DIRECTOR,0,M,,TRUE,99,29.771673,Tokyo Prefecture (1868–1943),35.68,139.77,482178,Japan,1941-01-05,1941,,,,,,,,tokyo-prefecture-1868-1943,,FALSE,9.227328065,84,1708129,4.095847407,83.440183
1806,Q2685,1806,Arnold_Schwarzenegger,Arnold Schwarzenegger,ACTOR,0,M,Schwarzenegger,TRUE,122,29.76998639,"Thal, Styria",47.07833333,15.35416667,542024,Austria,1947-07-30,1947,,,,,,,,thal-styria,,FALSE,7.891537976,78,2928840,5.768752757,83.435456
145325,Q4612,145325,Marlene_Dietrich,Marlene Dietrich,ACTOR,0,F,,FALSE,163,29.76369513,Berlin,52.52,13.405,3354,Germany,1901-12-27,1901,8th arrondissement of Paris,48.87416667,2.31111111,295525,France,1992-05-06,1992,berlin,8th-arrondissement-of-paris,FALSE,8.980023858,91,704952,5.79382967,83.417823
55072,Q185152,55072,Puyi,Puyi,POLITICIAN,0,M,,FALSE,77,29.76238024,Prince Chun Mansion,39.944465,116.38475,20141292,China,1906-02-07,1906,Peking Union Medical College Hospital,39.9139,116.3681,18480824,China,1967-10-17,1967,prince-chun-mansion,peking-union-medical-college-hospital,FALSE,10.88269312,61,1208194,3.163326647,83.414138
55917,Q8605,55917,Simón_Bolívar,Simón Bolívar,POLITICIAN,0,M,,FALSE,150,29.76170324,Caracas,10.48055556,-66.90361111,55289,Venezuela,1783-07-24,1783,Santa Marta,11.24194444,-74.20527778,547214,Colombia,1830-12-17,1830,caracas,santa-marta,FALSE,6.252148497,47,1252992,6.861280903,83.412241
12104,Q36488,12104,Guglielmo_Marconi,Guglielmo Marconi,INVENTOR,0,M,,FALSE,117,29.76068313,Bologna,44.49388889,11.34277778,21069333,Italy,1874-04-25,1874,Rome,41.89333333,12.48277778,25458,Italy,1937-07-20,1937,bologna,rome,FALSE,14.1528967,63,350650,4.264178729,83.409382
6226,Q53068,6226,Claudio_Monteverdi,Claudio Monteverdi,COMPOSER,0,M,,FALSE,76,29.76002469,Cremona,45.13333333,10.02472222,252374,Italy,1567-05-15,1567,Venice,45.4375,12.33583333,32616,Italy,1643-11-29,1643,cremona,venice,FALSE,16.27359226,76,175645,2.654752558,83.407536
15781,Q909,15781,Jorge_Luis_Borges,Jorge Luis Borges,WRITER,0,M,,FALSE,144,29.75662384,Buenos Aires,-34.60333333,-58.38166667,255919,Argentina,1899-08-24,1899,Geneva,46.20166667,6.14694444,12521,Switzerland,1986-06-14,1986,buenos-aires,geneva,FALSE,10.35213203,87,593904,5.157751225,83.398005
419077,Q190896,419077,Abu_Hanifa,Abu Hanifa,RELIGIOUS FIGURE,0,M,,FALSE,77,29.75340901,Kufa,32.03,44.4,468383,Iraq,0698-09-05,698,Baghdad,33.31527778,44.36611111,4492,Iraq,0767-06-18,767,kufa,baghdad,FALSE,11.18757354,69,412845,3.246341881,83.388995
77169,Q130969,77169,Philip_IV_of_France,Philip IV of France,POLITICIAN,0,M,,FALSE,79,29.75337084,Palace of Fontainebleau,48.40222222,2.70055556,81886,France,1268-01-01,1268,Fontainebleau,48.4097,2.7025,10923,France,1314-11-29,1314,palace-of-fontainebleau,fontainebleau,FALSE,10.92547374,46,438754,3.463589178,83.388888
33302,Q122701,33302,"William_Thomson,_1st_Baron_Kelvin","William Thomson, 1st Baron Kelvin",PHYSICIST,0,M,,FALSE,85,29.75257539,Belfast,54.59638889,-5.93,5046,United Kingdom,1824-06-26,1824,Largs,55.795,-4.87,393105,United Kingdom,1907-12-17,1907,belfast,largs,FALSE,22.77007307,83,126014,2.594244749,83.386659
2192581,Q81212,2192581,Pepin_the_Short,Pepin the Short,POLITICIAN,0,M,,FALSE,79,29.75070143,Liège,50.63972222,5.57055556,28341707,Belgium,,715,"Saint-Denis, Seine-Saint-Denis",48.9356,2.3539,43485209,France,0768-09-24,768,liege,saint-denis-seine-saint-denis,FALSE,11.3290729,53,400655,3.409913392,83.381406
70631,Q6694,70631,Alexander_von_Humboldt,Alexander von Humboldt,GEOGRAPHER,0,M,,FALSE,106,29.74944208,Berlin,52.52,13.405,3354,Germany,1769-09-14,1769,German Confederation,50.108,8.675,142280,Germany,1859-05-06,1859,berlin,german-confederation,FALSE,12.13666055,90,359086,3.900928654,83.377877
15088,Q188794,15088,Isaiah,Isaiah,RELIGIOUS FIGURE,0,M,,FALSE,71,29.74900662,Jerusalem,31.78333333,35.21666667,16043,Israel,,-800,,,,,,,-700,jerusalem,,FALSE,12.54360415,100,383821,3.240082084,83.376656
24086,Q169243,24086,Protagoras,Protagoras,PHILOSOPHER,0,M,,FALSE,71,29.74499117,"Abdera, Thrace",40.93333333,24.96666667,2685,Greece,0486-01-01 BC,-486,Ionian Sea,38,19,44736,,,-420,abdera-thrace,ionian-sea,FALSE,18.62672966,66,129644,2.422992854,83.365402
2049120,Q367825,2049120,Salman_of_Saudi_Arabia,Salman of Saudi Arabia,POLITICIAN,0,M,KingSalman,TRUE,95,29.74218757,Riyadh,24.63333333,46.71666667,51554,Saudi Arabia,1935-12-31,1935,,,,,,,,riyadh,,FALSE,10.66257438,90,1272482,4.061094097,83.357545
100224,Q78491,100224,Stefan_Zweig,Stefan Zweig,WRITER,0,M,,FALSE,83,29.73848213,Austria-Hungary,48.2,16.35,2983,Austria,1881-11-28,1881,Petrópolis,-22.505,-43.17888889,504174,Brazil,1942-02-22,1942,austria-hungary,petropolis,FALSE,12.84622689,61,596246,2.970322354,83.34716
30085,Q37030,30085,Thomas_Mann,Thomas Mann,WRITER,0,M,,FALSE,119,29.73523819,Free City of Lübeck,53.86972222,10.68638889,7147293,Germany,1875-06-06,1875,Zürich,47.37444444,8.54111111,40334603,Switzerland,1955-08-12,1955,free-city-of-lubeck,zurich,FALSE,9.355664491,80,875940,4.915704067,83.338068
24455,Q128076,24455,Pope_Innocent_III,Pope Innocent III,RELIGIOUS FIGURE,0,M,,FALSE,82,29.73074389,Rome,41.89333333,12.48277778,25458,Italy,1160-02-22,1160,Perugia,43.11222222,12.38888889,51594,Italy,1216-07-16,1216,rome,perugia,FALSE,10.54783791,56,425343,3.448984127,83.325472
36845,Q12091,36845,Henry_Dunant,Henry Dunant,SOCIAL ACTIVIST,0,M,,FALSE,93,29.72938289,Geneva,46.20166667,6.14694444,12521,Switzerland,1828-05-08,1828,"Heiden, Switzerland",47.43333333,9.53333333,318627,Switzerland,1910-10-30,1910,geneva,heiden-switzerland,FALSE,17.88873687,82,191943,2.945086885,83.321658
62116,Q7723,62116,Napoleon_II,Napoleon II,POLITICIAN,0,M,,FALSE,74,29.72550854,Tuileries Palace,48.86222222,2.3325,559788,France,1811-03-20,1811,Schönbrunn Palace,48.184516,16.311865,165202,Austria,1832-07-22,1832,tuileries-palace,schonbrunn-palace,FALSE,12.30523113,21,644738,3.158203605,83.310799
7925,Q37160,7925,David_Hume,David Hume,PHILOSOPHER,0,M,,FALSE,108,29.71357966,Royal Mile,55.95055556,-3.18555556,156714,United Kingdom,1711-05-07,1711,Edinburgh,55.95333333,-3.18916667,9602,United Kingdom,1776-08-25,1776,royal-mile,edinburgh,FALSE,11.79812367,65,359727,4.604227376,83.277366
23292229,Q37979,23292229,Akihito,Akihito,NOBLEMAN,0,M,,TRUE,116,29.71310567,"Imperial Palace, Tokyo",35.6825,139.7521,266152,Japan,1933-12-23,1933,,,,,,,,imperial-palace-tokyo,,FALSE,10.28933826,92,970765,4.49925516,83.276038
24073,Q160030,24073,Pope_Pius_III,Pope Pius III,RELIGIOUS FIGURE,0,M,,FALSE,74,29.71195288,Sarteano,42.98333333,11.86666667,6751055,Italy,1439-06-07,1439,Rome,41.89333333,12.48277778,25458,Italy,1503-10-18,1503,sarteano,rome,FALSE,13.57688289,64,240807,2.684669504,83.272807
65064,Q131248,65064,Lee_Kuan_Yew,Lee Kuan Yew,POLITICIAN,0,M,,FALSE,100,29.71128677,Singapore,1.28333333,103.8333333,27318,Singapore,1923-09-16,1923,Singapore General Hospital,1.27866667,103.8343611,1639161,Singapore,2015-03-23,2015,singapore,singapore-general-hospital,FALSE,15.88443805,92,376451,3.335055183,83.27094
17741,Q9391,17741,Ludwig_Wittgenstein,Ludwig Wittgenstein,PHILOSOPHER,0,M,,FALSE,121,29.71006047,Vienna,48.20833333,16.3725,55866,Austria,1889-04-26,1889,Cambridge,52.20527778,0.11916667,36995,United Kingdom,1951-04-29,1951,vienna,cambridge,FALSE,12.1763429,62,487744,4.580407295,83.267503
22493,Q133168,22493,Orhan,Orhan,POLITICIAN,0,M,,FALSE,79,29.70889413,Söğüt,40.01861111,30.18138889,216594,Türkiye,1288-02-06,1288,Bursa,40.18333333,29.05,3450,Türkiye,,1362,sogut,bursa,FALSE,10.21737914,74,511117,3.689266791,83.264234
10292,Q157068,10292,"Louis_Mountbatten,_1st_Earl_Mountbatten_of_Burma","Louis Mountbatten, 1st Earl Mountbatten of Burma",POLITICIAN,0,M,,FALSE,57,29.70816261,Frogmore House,51.4743,-0.5943,2495993,United Kingdom,1900-06-25,1900,"Mullaghmore, County Sligo",54.4664,-8.4486,2097448,Ireland,1979-08-27,1979,frogmore-house,mullaghmore-county-sligo,FALSE,18.4662363,79,418742,1.892181357,83.262184
44463,Q43252,44463,Sophia_Loren,Sophia Loren,ACTOR,0,F,,TRUE,100,29.70588735,Rome,41.89333333,12.48277778,25458,Italy,1934-09-20,1934,,,,,,,,rome,,FALSE,10.02849191,91,1289298,4.215715181,83.255807
61881,Q49765,61881,Louis_XVII_of_France,Louis XVII of France,POLITICIAN,0,M,,FALSE,59,29.70573667,Palace of Versailles,48.80480556,2.12033333,53316,France,1785-03-27,1785,Square du Temple,48.86527778,2.36222222,3667566,France,1795-06-08,1795,palace-of-versailles,square-du-temple,FALSE,14.23436627,10,522863,2.413738223,83.255385
172313,Q43744,172313,Gerd_Müller,Gerd Müller,SOCCER PLAYER,0,M,,FALSE,85,29.70547455,Nördlingen,48.85111111,10.48833333,386193,Germany,1945-11-03,1945,Wolfratshausen,47.91333333,11.42777778,1485097,Germany,2021-08-15,2021,nordlingen,wolfratshausen,FALSE,16.45675362,76,457764,2.654809646,83.25465
12232,Q20882,12232,Gustave_Eiffel,Gustave Eiffel,ENGINEER,0,M,,FALSE,95,29.70456997,Dijon,47.316667,5.016667,99187,France,1832-12-15,1832,Paris,48.85666667,2.35222222,22989,France,1923-12-27,1923,dijon,paris,FALSE,11.56167684,91,558385,3.772010362,83.252115
10172,Q142999,10172,Eusebius,Eusebius,RELIGIOUS FIGURE,0,M,,FALSE,65,29.7005113,Caesarea Maritima,32.5,34.89166667,78831,Israel,0265-01-01,265,Caesarea Maritima,32.5,34.89166667,78831,Israel,0339-05-01,339,caesarea-maritima,caesarea-maritima,FALSE,18.52961887,74,128478,2.082167223,83.24074
100127,Q37103,100127,Florence_Nightingale,Florence Nightingale,PHYSICIAN,0,F,,FALSE,119,29.69731027,Florence,43.77138889,11.25416667,11525,Italy,1820-05-12,1820,Mayfair,51.51,-0.147,94167,United Kingdom,1910-08-13,1910,florence,mayfair,FALSE,9.375752401,90,739553,5.423447297,83.231769
227696,Q37615,227696,Luciano_Pavarotti,Luciano Pavarotti,SINGER,0,M,,FALSE,96,29.69608742,Modena,44.64694444,10.92555556,62418,Italy,1935-10-12,1935,Modena,44.64694444,10.92555556,62418,Italy,2007-09-06,2007,modena,modena,FALSE,12.32702929,72,783185,3.572438594,83.228341
18951335,Q35610,18951335,Arthur_Conan_Doyle,Arthur Conan Doyle,WRITER,0,M,,FALSE,120,29.69466562,Edinburgh,55.95333333,-3.18916667,9602,United Kingdom,1859-05-22,1859,Crowborough,51.06,0.16,176748,United Kingdom,1930-07-07,1930,edinburgh,crowborough,FALSE,10.74835234,71,594915,5.020433773,83.224357
10264,Q8753,10264,Enrico_Fermi,Enrico Fermi,PHYSICIST,0,M,,FALSE,147,29.69386233,Rome,41.89333333,12.48277778,25458,Italy,1901-09-29,1901,Chicago,41.88194444,-87.62777778,6886,United States,1954-11-28,1954,rome,chicago,FALSE,12.40130857,53,378200,5.170055537,83.222105
294934,Q285536,294934,Imelda_Marcos,Imelda Marcos,COMPANION,0,F,,TRUE,95,29.68921948,"San Miguel, Manila",14.6,121,724800,Philippines,1929-07-02,1929,,,,,,,,san-miguel-manila,,FALSE,22.36614738,96,154174,2.391569265,83.209093
85254,Q26702,85254,Cardinal_Richelieu,Cardinal Richelieu,POLITICIAN,0,M,,FALSE,81,29.6890973,Paris,48.85666667,2.35222222,22989,France,1585-09-09,1585,Paris,48.85666667,2.35222222,22989,France,1642-12-04,1642,paris,paris,FALSE,9.907857306,57,548082,3.637575082,83.20875
50552,Q137814,50552,James_V_of_Scotland,James V of Scotland,POLITICIAN,0,M,,FALSE,63,29.68393516,Linlithgow Palace,55.9785,-3.60111111,359439,United Kingdom,1512-04-10,1512,Falkland Palace,56.25388889,-3.20638889,1141955,United Kingdom,1542-12-14,1542,linlithgow-palace,falkland-palace,FALSE,17.59904575,30,152502,2.129418185,83.194283
14059,Q189081,14059,Howard_Hughes,Howard Hughes,BUSINESSPERSON,0,M,,FALSE,68,29.68111896,Houston,29.76277778,-95.38305556,13774,United States,1905-12-24,1905,Houston,29.76277778,-95.38305556,13774,United States,1976-04-05,1976,houston,houston,FALSE,14.30404606,71,634232,2.441461228,83.18639
2722,Q81130,2722,Anders_Celsius,Anders Celsius,ASTRONOMER,0,M,,FALSE,93,29.68092037,Uppsala,59.85805556,17.64472222,31784,Sweden,1701-11-27,1701,Uppsala,59.85805556,17.64472222,31784,Sweden,1744-04-25,1744,uppsala,uppsala,FALSE,17.79688701,43,131974,3.012019963,83.185833
25951,Q168728,25951,Robert_Frost,Robert Frost,WRITER,0,M,,FALSE,81,29.67923357,San Francisco,37.7775,-122.4163889,49728,United States,1874-03-26,1874,Boston,42.36027778,-71.05777778,24437894,United States,1963-01-29,1963,san-francisco,boston,FALSE,26.69853888,89,86386,1.943840584,83.181106
